repo_name,repo_url,login,profile_url,location,country,prs_opened,prs_merged,pr_accept_rate,avg_time_to_merge,commits_total,issues_opened,reviews_submitted,stars_own_repos,stars_contrib_repos,contribution_period,activity_frequency,activity_regularidade,permission_level
deno,https://github.com/denoland/deno,efekrskl,https://github.com/efekrskl,Germany,Germany,4,4,100.0,116.82,4,0,2,27,30.79,1,0.010958904109589041,0.010958904109589041,contributor
deno,https://github.com/denoland/deno,orsi,https://github.com/orsi,"Toronto, ON",Canada,4,2,50.0,48.43,3,4,0,8,15.4,1,0.00821917808219178,0.00821917808219178,contributor
deno,https://github.com/denoland/deno,seidtgeist,https://github.com/seidtgeist,"Berlin, Germany",Germany,2,2,100.0,3.06,2,0,0,210,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,acconrad,https://github.com/acconrad,"Boston, MA",Morocco,5,3,60.0,751.59,3,0,3,17,23.1,1,0.00821917808219178,0.00821917808219178,contributor
deno,https://github.com/denoland/deno,Milly,https://github.com/Milly,"Shibuya, Tokyo, Japan",Japan,2,2,100.0,115.36,2,3,0,95,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,AkifumiSato,https://github.com/AkifumiSato,"Saitama, Japan",Japan,4,3,75.0,8.16,3,3,0,164,23.1,1,0.00821917808219178,0.00821917808219178,contributor
deno,https://github.com/denoland/deno,sgasho,https://github.com/sgasho,Tokyo Japan,日本,3,3,100.0,423.86,3,0,1,1,23.1,1,0.00821917808219178,0.00821917808219178,contributor
deno,https://github.com/denoland/deno,bajtos,https://github.com/bajtos,"Czech Republic, Hradec Králové",Czechia,2,2,100.0,12.44,2,3,1,40,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,muddlebee,https://github.com/muddlebee,India,India,3,3,100.0,2119.02,3,3,0,7,23.1,1,0.00821917808219178,0.00821917808219178,contributor
deno,https://github.com/denoland/deno,AnilSeervi,https://github.com/AnilSeervi,"Banglore, India",India,9,3,33.33,2.82,3,0,0,524,23.1,1,0.00821917808219178,0.00821917808219178,contributor
deno,https://github.com/denoland/deno,binaryta,https://github.com/binaryta,Japan,Japan,5,3,60.0,20.79,3,1,1,8,23.1,1,0.00821917808219178,0.00821917808219178,contributor
deno,https://github.com/denoland/deno,daynin,https://github.com/daynin,Buenos Aires,Argentina,4,3,75.0,56.28,3,1,10,306,23.1,1,0.00821917808219178,0.00821917808219178,contributor
deno,https://github.com/denoland/deno,aduh95,https://github.com/aduh95,UTC+2,Éire / ireland,8,3,37.5,21.44,3,6,5,65,23.1,1,0.00821917808219178,0.00821917808219178,contributor
deno,https://github.com/denoland/deno,CertainLach,https://github.com/CertainLach,"Serbia, Belgrade",Serbia,6,3,50.0,293.34,3,2,2,387,23.1,1,0.00821917808219178,0.00821917808219178,contributor
deno,https://github.com/denoland/deno,rivy,https://github.com/rivy,Texas,United States,2,2,100.0,1136.11,2,28,3,11,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,birkskyum,https://github.com/birkskyum,Berlin,Germany,3,3,100.0,612.83,3,56,3,29,23.1,1,0.00821917808219178,0.00821917808219178,contributor
deno,https://github.com/denoland/deno,fd,https://github.com/fd,Belgium,Belgium,2,2,100.0,10.26,2,0,2,232,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,srijanreddy98,https://github.com/srijanreddy98,Dublin,Éire / ireland,6,0,0.0,0.0,2,1,1,10,0.0,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,cuobiezi,https://github.com/cuobiezi,Hong kong,Hong Kong,3,2,66.67,87.68,2,0,0,14,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,filipstev,https://github.com/filipstev,Belgrade,Србија,2,2,100.0,52.76,2,0,1,0,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,kerolloz,https://github.com/kerolloz,Egypt,Egypt,3,2,66.67,11.43,2,1,1,1166,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,RaisinTen,https://github.com/RaisinTen,India,India,2,2,100.0,328.44,2,0,1,212,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,caleblloyd,https://github.com/caleblloyd,"Raleigh, NC",New Caledonia,2,2,100.0,96.02,2,3,1,62,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,prettykool,https://github.com/prettykool,UTC-6,Россия,2,2,100.0,1602.57,2,0,0,29,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,deepakshrma,https://github.com/deepakshrma,Singapore,Singapore,3,2,66.67,21.94,2,1,1,189,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,Ashniu123,https://github.com/Ashniu123,India,India,3,2,66.67,111.45,2,4,2,39,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,bp7968h,https://github.com/bp7968h,United Kingdom,United Kingdom,2,2,100.0,290.83,2,0,1,9,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,elisee,https://github.com/elisee,"Strasbourg, France",France,2,2,100.0,16.75,2,3,0,19,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,billywhizz,https://github.com/billywhizz,"London, UK",United Kingdom,2,2,100.0,2471.63,2,3,13,451,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,nokazn,https://github.com/nokazn,ap-northeast-1,Brazil,2,2,100.0,3.99,2,1,0,42,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,PatrickChoDev,https://github.com/PatrickChoDev,"BKK, Thailand",Thailand,5,2,40.0,194.22,2,3,3,5,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,Brooooooklyn,https://github.com/Brooooooklyn,Singapore,Singapore,2,2,100.0,10.84,2,0,0,3169,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,brenelz,https://github.com/brenelz,"Winnipeg, Manitoba",Canada,5,2,40.0,482.62,2,0,4,96,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,shortdiv,https://github.com/shortdiv,us-east-1,United States,2,2,100.0,31.61,2,1,0,202,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,dyedgreen,https://github.com/dyedgreen,London,United Kingdom,2,2,100.0,106.47,2,7,0,721,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,hack3ric,https://github.com/hack3ric,Hong Kong,Hong Kong,2,2,100.0,6.35,2,2,0,307,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,taisukef,https://github.com/taisukef,"Sabae, FUKUI, Japan",Japan,2,2,100.0,6.89,2,1,1,97,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,DanSnow,https://github.com/DanSnow,Taiwan,Taiwan,3,2,66.67,51.97,2,0,1,135,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,romainPrignon,https://github.com/romainPrignon,"Lyon, France",France,2,1,50.0,141.22,2,1,1,10,7.7,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,bhumijgupta,https://github.com/bhumijgupta,India,India,2,2,100.0,406.06,2,1,0,285,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,kizerkizer,https://github.com/kizerkizer,"Seattle, WA",United States,2,1,50.0,93.89,2,2,0,36,7.7,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,gofenix,https://github.com/gofenix,Shenzhen,China,3,2,66.67,215.35,2,1,1,39,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,punkeel,https://github.com/punkeel,"Munich, Germany",Germany,2,2,100.0,0.77,2,0,2,45,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,anfilat,https://github.com/anfilat,"Russia, Moscow",Russia,2,2,100.0,24.2,2,0,0,13,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,ohsory1324,https://github.com/ohsory1324,"Seoul, South Korea","Korea, Republic of",1,1,100.0,15.31,2,0,0,11,7.7,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,f-a-a,https://github.com/f-a-a,Malaysia,Malaysia,9,2,22.22,11.05,2,0,2,0,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,cvng,https://github.com/cvng,"Paris, France",France,4,2,50.0,7.97,2,1,0,3,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,tristan-f-r,https://github.com/tristan-f-r,"Portland, OR",United States,2,2,100.0,126.47,2,1,0,94,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,vishalvibes,https://github.com/vishalvibes,India,India,2,2,100.0,110.29,2,0,0,17,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,j-f1,https://github.com/j-f1,"Cupertino, CA",Canada,3,3,100.0,250.79,3,2,4,79,23.1,1,0.00821917808219178,0.00821917808219178,contributor
deno,https://github.com/denoland/deno,cions,https://github.com/cions,Japan,Japan,3,3,100.0,1756.33,3,0,0,88,23.1,1,0.00821917808219178,0.00821917808219178,contributor
deno,https://github.com/denoland/deno,boyeln,https://github.com/boyeln,Norway,Norway,2,2,100.0,598.29,2,2,0,15,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,igorsaux,https://github.com/igorsaux,Russia,Russia,2,2,100.0,31.07,2,2,1,5,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,paolobarbolini,https://github.com/paolobarbolini,"Reggio Emilia, Italy",Italy,2,2,100.0,26.91,2,0,0,276,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,cdaringe,https://github.com/cdaringe,"Oregon, USA",United States,2,2,100.0,656.0,2,5,1,70,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,lukahartwig,https://github.com/lukahartwig,Hamburg,Germany,2,2,100.0,21.37,2,1,0,21,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,ChayimFriedman2,https://github.com/ChayimFriedman2,Israel,Israel,2,2,100.0,37.24,2,1,0,34,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,eilgin,https://github.com/eilgin,"Paris, France",France,2,2,100.0,22.87,2,0,1,66,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,skycoop,https://github.com/skycoop,United States,United States,3,2,66.67,243.03,2,3,2,0,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,monkingxue,https://github.com/monkingxue,Beijing,China,6,2,33.33,35.45,2,4,10,8,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,upendra1997,https://github.com/upendra1997,India,India,3,2,66.67,134.13,2,0,1,2,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,matiasinsaurralde,https://github.com/matiasinsaurralde,Paraguay,Paraguay,5,2,40.0,28.05,2,1,4,1628,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,zhangyuannie,https://github.com/zhangyuannie,California,United States,2,2,100.0,34.19,2,3,0,183,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,Sparkenstein,https://github.com/Sparkenstein,Pune,India,3,2,66.67,23.79,2,2,1,36,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,Takashiidobe,https://github.com/Takashiidobe,"Massachusetts, USA",United States,2,2,100.0,5.76,2,0,0,15,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,jcayzac,https://github.com/jcayzac,Japan,Japan,2,2,100.0,171.15,2,5,1,96,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,Nautigsam,https://github.com/Nautigsam,"Lyon, France",France,2,2,100.0,29.77,3,4,1,3,15.4,1,0.00821917808219178,0.00821917808219178,contributor
deno,https://github.com/denoland/deno,simwipado,https://github.com/simwipado,"Sydney, Australia",Australia,2,2,100.0,435.52,2,0,0,3,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,coetry,https://github.com/coetry,Houston,United States,1,1,100.0,0.75,1,0,0,29,7.7,1,0.0027397260273972603,0.0027397260273972603,contributor
deno,https://github.com/denoland/deno,maxedahlgren,https://github.com/maxedahlgren,"Uppsala, Sweden",Sweden,2,2,100.0,51.95,2,0,0,0,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,sirgallifrey,https://github.com/sirgallifrey,"SC, Brasil",Brazil,1,1,100.0,93.9,1,0,0,21,7.7,1,0.0027397260273972603,0.0027397260273972603,contributor
deno,https://github.com/denoland/deno,jimmywarting,https://github.com/jimmywarting,Sverige,Sweden,3,2,66.67,275.15,2,18,1,53,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,jake-abed,https://github.com/jake-abed,"Seattle, WA",United States,2,2,100.0,10.94,2,0,0,13,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,deining,https://github.com/deining,Germany,Germany,1,1,100.0,38.84,1,0,1,1,7.7,1,0.0027397260273972603,0.0027397260273972603,contributor
deno,https://github.com/denoland/deno,aricart,https://github.com/aricart,Minnesota,United States,1,1,100.0,159.99,1,41,1,49,7.7,1,0.0027397260273972603,0.0027397260273972603,contributor
deno,https://github.com/denoland/deno,andyvu923,https://github.com/andyvu923,Tempe,United States,2,2,100.0,56.42,2,0,0,0,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,armujahid,https://github.com/armujahid,"Lahore, Pakistan",Pakistan,1,1,100.0,53.87,1,0,1,78,7.7,1,0.0027397260273972603,0.0027397260273972603,contributor
deno,https://github.com/denoland/deno,mocoso,https://github.com/mocoso,"London, UK",United Kingdom,2,2,100.0,21.72,2,0,0,258,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,tsar-boomba,https://github.com/tsar-boomba,"Atlanta, GA",Gabon,2,2,100.0,2416.06,2,1,0,65,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,ankon,https://github.com/ankon,Amsterdam,Netherlands,1,1,100.0,25.65,1,0,0,6,7.7,1,0.0027397260273972603,0.0027397260273972603,contributor
deno,https://github.com/denoland/deno,ArmaanAS,https://github.com/ArmaanAS,"London, UK",United Kingdom,1,1,100.0,58.86,1,9,0,10,7.7,1,0.0027397260273972603,0.0027397260273972603,contributor
create-react-app,https://github.com/facebook/create-react-app,selbekk,https://github.com/selbekk,"Oslo, Norway",Norway,14,12,85.71,21.52,77,4,7,351,639.23,7,0.21095890410958903,0.21095890410958903,contributor
deno,https://github.com/denoland/deno,jacobgc,https://github.com/jacobgc,United Kingdom,United Kingdom,3,3,100.0,57.74,3,2,1,5,23.1,1,0.00821917808219178,0.00821917808219178,contributor
create-react-app,https://github.com/facebook/create-react-app,mxstbr,https://github.com/mxstbr,"San Francisco, CA",Canada,14,7,50.0,4.35,13,4,1,362,372.89,1,0.03561643835616438,0.03561643835616438,contributor
deno,https://github.com/denoland/deno,bakjos,https://github.com/bakjos,"Bogotá, Colombia",Colombia,2,2,100.0,169.67,2,3,0,317,15.4,1,0.005479452054794521,0.005479452054794521,contributor
create-react-app,https://github.com/facebook/create-react-app,mrmckeb,https://github.com/mrmckeb,Australia,Australia,33,28,84.85,106.28,28,4,150,1387,1491.54,2,0.07671232876712329,0.07671232876712329,contributor
deno,https://github.com/denoland/deno,kranux,https://github.com/kranux,"Vilnius, Lithuania",Lithuania,1,1,100.0,3.33,1,0,0,11,7.7,1,0.0027397260273972603,0.0027397260273972603,contributor
deno,https://github.com/denoland/deno,lucasfernog-crabnebula,https://github.com/lucasfernog-crabnebula,Brazil,Brazil,3,2,66.67,11.04,2,1,0,0,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,andrevargas,https://github.com/andrevargas,Brazil,Brazil,1,1,100.0,0.89,1,0,0,28,7.7,1,0.0027397260273972603,0.0027397260273972603,contributor
deno,https://github.com/denoland/deno,hkmatsumoto,https://github.com/hkmatsumoto,"Tokyo, Japan",Japan,2,2,100.0,41.67,2,0,0,52,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,lambtron,https://github.com/lambtron,"Los Angeles, California",United States,1,1,100.0,98.66,1,2,0,1684,7.7,1,0.0027397260273972603,0.0027397260273972603,contributor
create-react-app,https://github.com/facebook/create-react-app,MichaelDeBoey,https://github.com/MichaelDeBoey,"Sint-Niklaas, Belgium",Belgium,24,18,75.0,603.08,18,5,12,50,958.85,1,0.049315068493150684,0.049315068493150684,contributor
deno,https://github.com/denoland/deno,qexk,https://github.com/qexk,"Lyon, France",France,1,1,100.0,1083.99,1,1,0,13,7.7,1,0.0027397260273972603,0.0027397260273972603,contributor
deno,https://github.com/denoland/deno,limwa,https://github.com/limwa,Portugal,Portugal,1,1,100.0,4.02,1,1,1,26,7.7,1,0.0027397260273972603,0.0027397260273972603,contributor
deno,https://github.com/denoland/deno,Antonio476587,https://github.com/Antonio476587,Venezuela,"Venezuela, Bolivarian Republic of",1,1,100.0,9.47,1,4,0,7,7.7,1,0.0027397260273972603,0.0027397260273972603,contributor
deno,https://github.com/denoland/deno,zerubeus,https://github.com/zerubeus,Paris,France,1,1,100.0,2.5,1,0,0,118,7.7,1,0.0027397260273972603,0.0027397260273972603,contributor
deno,https://github.com/denoland/deno,ronhippler,https://github.com/ronhippler,Germany,Germany,1,1,100.0,21.0,1,1,0,1,7.7,1,0.0027397260273972603,0.0027397260273972603,contributor
deno,https://github.com/denoland/deno,mtharrison,https://github.com/mtharrison,"Manchester, UK",United Kingdom,4,3,75.0,19.47,3,1,2,387,23.1,1,0.00821917808219178,0.00821917808219178,contributor
deno,https://github.com/denoland/deno,Cistroncoder,https://github.com/Cistroncoder,India,India,1,1,100.0,6.42,1,0,1,1,7.7,1,0.0027397260273972603,0.0027397260273972603,contributor
deno,https://github.com/denoland/deno,jonheslop,https://github.com/jonheslop,"London, UK",United Kingdom,2,2,100.0,1.56,2,0,0,8,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,alexgleason,https://github.com/alexgleason,Texas,United States,2,1,50.0,10.09,1,31,0,2,7.7,1,0.0027397260273972603,0.0027397260273972603,contributor
create-react-app,https://github.com/facebook/create-react-app,andriijas,https://github.com/andriijas,Sweden,Sweden,17,13,76.47,41.9,18,0,32,83,692.5,1,0.049315068493150684,0.049315068493150684,contributor
deno,https://github.com/denoland/deno,jcao219,https://github.com/jcao219,"Westchester, NY",United States,2,1,50.0,82.74,2,0,1,37,7.7,1,0.005479452054794521,0.005479452054794521,contributor
create-react-app,https://github.com/facebook/create-react-app,rickhanlonii,https://github.com/rickhanlonii,EST. AKRON,Brazil,3,2,66.67,202.13,13,0,1,495,106.54,1,0.03561643835616438,0.03561643835616438,contributor
deno,https://github.com/denoland/deno,AEtheve,https://github.com/AEtheve,France,France,1,1,100.0,263.16,1,0,0,16,7.7,1,0.0027397260273972603,0.0027397260273972603,contributor
create-react-app,https://github.com/facebook/create-react-app,iansu,https://github.com/iansu,"Calgary, AB",Canada,83,72,86.75,382.48,153,24,142,96,3835.39,15,0.4191780821917808,0.4191780821917808,contributor
deno,https://github.com/denoland/deno,andrewstucki,https://github.com/andrewstucki,"Fairfax, VA",Holy See (Vatican City State),1,1,100.0,11.88,1,0,0,55,7.7,1,0.0027397260273972603,0.0027397260273972603,contributor
create-react-app,https://github.com/facebook/create-react-app,jeffposnick,https://github.com/jeffposnick,"Brooklyn, NY",United States,11,11,100.0,164.99,11,3,9,1387,585.96,1,0.030136986301369864,0.030136986301369864,contributor
deno,https://github.com/denoland/deno,AlvaroParker,https://github.com/AlvaroParker,Chile,Chile,1,1,100.0,1692.28,1,0,0,80,7.7,1,0.0027397260273972603,0.0027397260273972603,contributor
deno,https://github.com/denoland/deno,adamgreg,https://github.com/adamgreg,"Bristol, UK",United Kingdom,1,1,100.0,529.65,1,4,1,1,7.7,1,0.0027397260273972603,0.0027397260273972603,contributor
deno,https://github.com/denoland/deno,jamesseanwright,https://github.com/jamesseanwright,"Thornton-Cleveleys, UK",United Kingdom,2,2,100.0,12.31,2,1,1,777,15.4,1,0.005479452054794521,0.005479452054794521,contributor
create-react-app,https://github.com/facebook/create-react-app,vjeux,https://github.com/vjeux,"East Palo Alto, California",United States,1,1,100.0,5.25,28,7,6,1380,53.27,2,0.07671232876712329,0.07671232876712329,contributor
deno,https://github.com/denoland/deno,KnorpelSenf,https://github.com/KnorpelSenf,"Kiel, Germany",Germany,3,2,66.67,28.47,2,34,3,285,15.4,1,0.005479452054794521,0.005479452054794521,contributor
deno,https://github.com/denoland/deno,andrewhughes101,https://github.com/andrewhughes101,UK,United Kingdom,1,1,100.0,44.33,1,1,1,1,7.7,1,0.0027397260273972603,0.0027397260273972603,contributor
deno,https://github.com/denoland/deno,Nasafato,https://github.com/Nasafato,Brooklyn,United States,1,1,100.0,54.53,1,0,1,3,7.7,1,0.0027397260273972603,0.0027397260273972603,contributor
create-react-app,https://github.com/facebook/create-react-app,viankakrisna,https://github.com/viankakrisna,Indonesia,Indonesia,43,23,53.49,638.39,23,10,24,31,1225.2,2,0.06301369863013699,0.06301369863013699,contributor
create-react-app,https://github.com/facebook/create-react-app,fson,https://github.com/fson,"Espoo, Finland",Finland,32,29,90.62,2.82,50,9,20,18,1544.81,5,0.136986301369863,0.136986301369863,contributor
create-react-app,https://github.com/facebook/create-react-app,matrush,https://github.com/matrush,"Menlo Park, CA",Canada,0,0,0.0,0.0,19,0,0,13,0.0,1,0.052054794520547946,0.052054794520547946,contributor
create-react-app,https://github.com/facebook/create-react-app,sophiebits,https://github.com/sophiebits,"San Francisco, CA",Canada,4,3,75.0,4.66,4,2,1,554,159.81,1,0.010958904109589041,0.010958904109589041,contributor
create-react-app,https://github.com/facebook/create-react-app,orta,https://github.com/orta,London / Huddersfield / NYC / Dublin / RDJ,United Kingdom,4,4,100.0,34.59,4,1,0,2377,213.08,1,0.010958904109589041,0.010958904109589041,contributor
create-react-app,https://github.com/facebook/create-react-app,johann-sonntagbauer,https://github.com/johann-sonntagbauer,Austria,Austria,5,5,100.0,29.89,5,2,2,0,266.35,1,0.0136986301369863,0.0136986301369863,contributor
create-react-app,https://github.com/facebook/create-react-app,tabrindle,https://github.com/tabrindle,Florida,United States,6,4,66.67,443.25,4,1,1,902,213.08,1,0.010958904109589041,0.010958904109589041,contributor
create-react-app,https://github.com/facebook/create-react-app,pd4d10,https://github.com/pd4d10,UTC+8,Россия,4,3,75.0,45.18,3,0,0,12035,159.81,1,0.00821917808219178,0.00821917808219178,contributor
create-react-app,https://github.com/facebook/create-react-app,koistya,https://github.com/koistya,"Marches, Italy",Italy,4,4,100.0,30.44,4,0,0,349,213.08,1,0.010958904109589041,0.010958904109589041,contributor
create-react-app,https://github.com/facebook/create-react-app,gnapse,https://github.com/gnapse,"Santiago, Chile",Chile,6,4,66.67,792.03,4,1,1,127,213.08,1,0.010958904109589041,0.010958904109589041,contributor
create-react-app,https://github.com/facebook/create-react-app,justingrant,https://github.com/justingrant,"Berkeley, CA",Canada,4,3,75.0,6650.6,3,2,0,3,159.81,1,0.00821917808219178,0.00821917808219178,contributor
create-react-app,https://github.com/facebook/create-react-app,mareksuscak,https://github.com/mareksuscak,"Kosice, Slovakia",Slovakia,6,5,83.33,346.87,5,0,2,625,266.35,1,0.0136986301369863,0.0136986301369863,contributor
deno,https://github.com/denoland/deno,arthurprs,https://github.com/arthurprs,Stockholm,Sweden,2,2,100.0,2424.24,2,0,2,648,15.4,1,0.005479452054794521,0.005479452054794521,contributor
create-react-app,https://github.com/facebook/create-react-app,robertvansteen,https://github.com/robertvansteen,Amsterdam,Netherlands,4,3,75.0,272.94,3,2,5,34,159.81,1,0.00821917808219178,0.00821917808219178,contributor
create-react-app,https://github.com/facebook/create-react-app,tharakawj,https://github.com/tharakawj,London,United Kingdom,12,10,83.33,451.39,10,1,7,0,532.69,1,0.0273972602739726,0.0273972602739726,contributor
create-react-app,https://github.com/facebook/create-react-app,SimenB,https://github.com/SimenB,"Oslo, Norway",Norway,6,5,83.33,184.17,5,2,9,454,266.35,1,0.0136986301369863,0.0136986301369863,contributor
create-react-app,https://github.com/facebook/create-react-app,FezVrasta,https://github.com/FezVrasta,"Monza, Italy",Italy,11,3,27.27,6.94,3,18,6,257,159.81,1,0.00821917808219178,0.00821917808219178,contributor
create-react-app,https://github.com/facebook/create-react-app,GAumala,https://github.com/GAumala,"Guayaquil, Ecuador",Ecuador,5,4,80.0,1611.39,4,0,1,120,213.08,1,0.010958904109589041,0.010958904109589041,contributor
create-react-app,https://github.com/facebook/create-react-app,valscion,https://github.com/valscion,Finland,Finland,3,3,100.0,28.62,3,1,1,28,159.81,1,0.00821917808219178,0.00821917808219178,contributor
create-react-app,https://github.com/facebook/create-react-app,davidgilbertson,https://github.com/davidgilbertson,"Sydney, Australia",Australia,4,3,75.0,427.9,3,1,0,1474,159.81,1,0.00821917808219178,0.00821917808219178,contributor
deno,https://github.com/denoland/deno,antoniomuso,https://github.com/antoniomuso,Italy,Italy,1,1,100.0,43.67,1,0,0,169,7.7,1,0.0027397260273972603,0.0027397260273972603,contributor
create-react-app,https://github.com/facebook/create-react-app,jamesgeorge007,https://github.com/jamesgeorge007,"Kottayam, Kerala, India",India,7,6,85.71,1551.39,6,2,1,228,319.62,1,0.01643835616438356,0.01643835616438356,contributor
create-react-app,https://github.com/facebook/create-react-app,marionebl,https://github.com/marionebl,Sydney,Australia,4,4,100.0,44.62,4,0,0,94,213.08,1,0.010958904109589041,0.010958904109589041,contributor
create-react-app,https://github.com/facebook/create-react-app,kripod,https://github.com/kripod,"Budapest, Hungary",Hungary,4,3,75.0,9.76,3,2,0,1105,159.81,1,0.00821917808219178,0.00821917808219178,contributor
create-react-app,https://github.com/facebook/create-react-app,sidoshi,https://github.com/sidoshi,Berlin,Germany,9,6,66.67,1411.73,6,1,1,70,319.62,1,0.01643835616438356,0.01643835616438356,contributor
create-react-app,https://github.com/facebook/create-react-app,raix,https://github.com/raix,Kingdom of Denmark,Denmark,20,9,45.0,273.29,8,7,24,72,479.42,1,0.021917808219178082,0.021917808219178082,contributor
create-react-app,https://github.com/facebook/create-react-app,ForbesLindesay,https://github.com/ForbesLindesay,"London, UK",United Kingdom,10,4,40.0,102.37,4,5,1,3537,213.08,1,0.010958904109589041,0.010958904109589041,contributor
create-react-app,https://github.com/facebook/create-react-app,amyrlam,https://github.com/amyrlam,"Salt Lake City, UT",United States,7,5,71.43,14.1,10,0,22,4,266.35,1,0.0273972602739726,0.0273972602739726,contributor
create-react-app,https://github.com/facebook/create-react-app,NShahri,https://github.com/NShahri,"Auckland, New Zealand",New Zealand,3,3,100.0,295.86,3,0,2,29,159.81,1,0.00821917808219178,0.00821917808219178,contributor
